method,k,r,window,shift,initSubseq,ActSubSeq,Existence,Rrecall,Rprecision,f1Ex+Rpr,f1R+R,features,dataset,normalize
dyn,0,0,400,200,2,2,0.75,0.395833333333333,0.6,0.666666666666667,0.476987447698745,False,Yahoo_A1real_56_data.out,False
dyn,0,0,400,200,2,2,0.333333333333333,0.111111111111111,0.25,0.285714285714286,0.153846153846154,False,Yahoo_A1real_57_data.out,False
dyn,0,0,400,200,2,2,1,0.022727272727273,0.25,0.4,0.041666666666667,False,Yahoo_A1real_58_data.out,False
dyn,0,0,400,200,2,2,0.6,0.29047619047619,0.75,0.666666666666667,0.418764302059496,False,Yahoo_A1real_60_data.out,False
dyn,0,0,400,200,2,2,1,0.27,0.4,0.571428571428571,0.322388059701492,False,Yahoo_A1real_61_data.out,False
dyn,0,0,400,200,2,2,0.25,0.125,0.5,0.333333333333333,0.2,False,Yahoo_A1real_62_data.out,False
dyn,0,0,400,200,2,2,0,0,0,0,0,False,Yahoo_A1real_63_data.out,False
dyn,0,0,400,200,2,2,0.333333333333333,0.166666666666667,0.25,0.285714285714286,0.2,False,Yahoo_A1real_65_data.out,False
dyn,0,0,400,200,2,2,0.4,0.1,0.4,0.4,0.16,False,Yahoo_A1real_66_data.out,False
dyn,0,0,400,200,2,2,0.333333333333333,0.083333333333333,0.25,0.285714285714286,0.125,False,Yahoo_A1real_67_data.out,False
dyn,0,0,400,200,10,10,0,0,0,0,0,False,Yahoo_A1real_1_data.out,False
dyn,0,0,400,200,10,10,0.5,0.238095238095238,0.333333333333333,0.4,0.277777777777778,False,Yahoo_A1real_2_data.out,False
dyn,0,0,400,200,10,10,0.5,0.263157894736842,0.5,0.5,0.344827586206897,False,Yahoo_A1real_3_data.out,False
dyn,0,0,400,200,10,10,1,0.57258064516129,0.5,0.666666666666667,0.533834586466165,False,Yahoo_A1real_4_data.out,False
dyn,0,0,400,200,10,10,1,0.5,0.2,0.333333333333333,0.285714285714286,False,Yahoo_A1real_5_data.out,False
dyn,0,0,400,200,10,10,1,0.352941176470588,0.5,0.666666666666667,0.413793103448276,False,Yahoo_A1real_6_data.out,False
dyn,0,0,400,200,10,10,0.666666666666667,0.018231091401823,0.666666666666667,0.666666666666667,0.035491606714628,False,Yahoo_A1real_7_data.out,False
dyn,0,0,400,200,10,10,1,0.398771929824561,0.75,0.857142857142857,0.520693341478314,False,Yahoo_A1real_8_data.out,False
dyn,0,0,400,200,10,10,0.5,0.256578947368421,1,0.666666666666667,0.408376963350785,False,Yahoo_A1real_9_data.out,False
dyn,0,0,400,200,10,10,1,0.318181818181818,0.5,0.666666666666667,0.388888888888889,False,Yahoo_A1real_10_data.out,False
dyn,0,0,400,200,10,10,1,0.03030303030303,0.333333333333333,0.5,0.055555555555556,False,Yahoo_A1real_11_data.out,False
dyn,0,0,400,200,10,10,1,0.596491228070175,0.666666666666667,0.8,0.62962962962963,False,Yahoo_A1real_12_data.out,False
dyn,0,0,400,200,10,10,1,0.418300653594771,1,1,0.589861751152074,False,Yahoo_A1real_13_data.out,False
dyn,0,0,400,200,10,10,1,0.5,0.333333333333333,0.5,0.4,False,Yahoo_A1real_14_data.out,False
dyn,0,0,400,200,10,10,1,0.420681605975724,1,1,0.592225033682758,False,Yahoo_A1real_15_data.out,False
dyn,0,0,400,200,10,10,1,0.476190476190476,0.5,0.666666666666667,0.487804878048781,False,Yahoo_A1real_16_data.out,False
dyn,0,0,400,200,10,10,0,0,0,0,0,False,Yahoo_A1real_17_data.out,False
dyn,0,0,400,200,10,10,1,0.095238095238095,0.5,0.666666666666667,0.16,False,Yahoo_A1real_18_data.out,False
dyn,0,0,400,200,10,10,0.333333333333333,0.006172839506173,0.5,0.4,0.01219512195122,False,Yahoo_A1real_19_data.out,False
dyn,0,0,400,200,10,10,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.222222222222222,False,Yahoo_A1real_20_data.out,False
dyn,0,0,400,200,10,10,1,0.502288329519451,1,1,0.668697638994669,False,Yahoo_A1real_21_data.out,False
dyn,0,0,400,200,10,10,1,0.027777777777778,0.25,0.4,0.05,False,Yahoo_A1real_22_data.out,False
dyn,0,0,400,200,10,10,0.25,0.065217391304348,0.5,0.333333333333333,0.115384615384615,False,Yahoo_A1real_23_data.out,False
dyn,0,0,400,200,10,10,1,0.481311975591152,0.75,0.857142857142857,0.586340405761189,False,Yahoo_A1real_24_data.out,False
dyn,0,0,400,200,10,10,1,0.076923076923077,0.333333333333333,0.5,0.125,False,Yahoo_A1real_25_data.out,False
dyn,0,0,400,200,10,10,0,0,0,0,0,False,Yahoo_A1real_26_data.out,False
dyn,0,0,400,200,10,10,0.5,0.263157894736842,0.25,0.333333333333333,0.256410256410256,False,Yahoo_A1real_27_data.out,False
dyn,0,0,400,200,10,10,0.75,0.394736842105263,0.6,0.666666666666667,0.476190476190476,False,Yahoo_A1real_28_data.out,False
dyn,0,0,400,200,10,10,0.75,0.352774599542334,0.75,0.75,0.479845926387052,False,Yahoo_A1real_29_data.out,False
dyn,0,0,400,200,10,10,1,0.394736842105263,0.666666666666667,0.8,0.495867768595041,False,Yahoo_A1real_30_data.out,False
dyn,0,0,400,200,10,10,0,0,0,0,0,False,Yahoo_A1real_31_data.out,False
dyn,0,0,400,200,10,10,0,0,0,0,0,False,Yahoo_A1real_32_data.out,False
dyn,0,0,400,200,10,10,1,0.666666666666667,0.333333333333333,0.5,0.444444444444444,False,Yahoo_A1real_33_data.out,False
dyn,0,0,400,200,10,10,0.5,0.078947368421053,0.666666666666667,0.571428571428571,0.141176470588235,False,Yahoo_A1real_34_data.out,False
dyn,0,0,400,200,10,10,1,0.36244019138756,1,1,0.532045654082528,False,Yahoo_A1real_36_data.out,False
dyn,0,0,400,200,10,10,0,0,0,0,0,False,Yahoo_A1real_37_data.out,False
dyn,0,0,400,200,10,10,1,0.480994152046784,0.5,0.666666666666667,0.490312965722802,False,Yahoo_A1real_38_data.out,False
dyn,0,0,400,200,10,10,0.5,0.204968944099379,1,0.666666666666667,0.34020618556701,False,Yahoo_A1real_39_data.out,False
dyn,0,0,400,200,10,10,0,0,0,0,0,False,Yahoo_A1real_40_data.out,False
dyn,0,0,400,200,10,10,1,0.55103668261563,0.75,0.857142857142857,0.635304934109715,False,Yahoo_A1real_41_data.out,False
dyn,0,0,400,200,10,10,0,0,0,0,0,False,Yahoo_A1real_42_data.out,False
dyn,0,0,400,200,10,10,0.666666666666667,0.30503795721187,0.5,0.571428571428571,0.378911273039006,False,Yahoo_A1real_43_data.out,False
dyn,0,0,400,200,10,10,0.666666666666667,0.191666666666667,0.5,0.571428571428571,0.27710843373494,False,Yahoo_A1real_44_data.out,False
dyn,0,0,400,200,10,10,1,0.526315789473684,0.333333333333333,0.5,0.408163265306122,False,Yahoo_A1real_45_data.out,False
dyn,0,0,400,200,10,10,0.333333333333333,0.087719298245614,0.5,0.4,0.149253731343284,False,Yahoo_A1real_46_data.out,False
dyn,0,0,400,200,10,10,1,0.414684860298895,1,1,0.586257578541246,False,Yahoo_A1real_47_data.out,False
dyn,0,0,400,200,10,10,1,0.119047619047619,0.5,0.666666666666667,0.192307692307692,False,Yahoo_A1real_48_data.out,False
dyn,0,0,400,200,10,10,1,0.095238095238095,0.5,0.666666666666667,0.16,False,Yahoo_A1real_49_data.out,False
dyn,0,0,400,200,10,10,1,0.3125,1,1,0.476190476190476,False,Yahoo_A1real_50_data.out,False
dyn,0,0,400,200,10,10,0.666666666666667,0.274561403508772,0.5,0.571428571428571,0.354473386183465,False,Yahoo_A1real_51_data.out,False
dyn,0,0,400,200,10,10,0.75,0.394078947368421,0.75,0.75,0.516676250718804,False,Yahoo_A1real_52_data.out,False
dyn,0,0,400,200,10,10,1,0.479405034324943,1,1,0.648105181747873,False,Yahoo_A1real_53_data.out,False
dyn,0,0,400,200,10,10,0,0,0,0,0,False,Yahoo_A1real_54_data.out,False
dyn,0,0,400,200,10,10,0.75,0.35,0.75,0.75,0.477272727272727,False,Yahoo_A1real_55_data.out,False
dyn,0,0,400,200,10,10,0.5,0.25,0.4,0.444444444444444,0.307692307692308,False,Yahoo_A1real_56_data.out,False
dyn,0,0,400,200,10,10,0.333333333333333,0.052631578947369,0.25,0.285714285714286,0.086956521739131,False,Yahoo_A1real_57_data.out,False
dyn,0,0,400,200,10,10,1,0.038461538461539,0.5,0.666666666666667,0.071428571428572,False,Yahoo_A1real_58_data.out,False
dyn,0,0,400,200,10,10,0.75,0.323607932875667,1,0.857142857142857,0.488978533352543,False,Yahoo_A1real_60_data.out,False
dyn,0,0,400,200,10,10,1,0.481707317073171,0.5,0.666666666666667,0.490683229813665,False,Yahoo_A1real_61_data.out,False
dyn,0,0,400,200,10,10,0.333333333333333,0.166666666666667,0.333333333333333,0.333333333333333,0.222222222222222,False,Yahoo_A1real_62_data.out,False
dyn,0,0,400,200,10,10,0,1,0,0,0,False,Yahoo_A1real_63_data.out,False
dyn,0,0,400,200,10,10,0.333333333333333,0.15,1,0.5,0.260869565217391,False,Yahoo_A1real_65_data.out,False
dyn,0,0,400,200,10,10,0.5,0.086956521739131,0.2,0.285714285714286,0.121212121212121,False,Yahoo_A1real_66_data.out,False
dyn,0,0,400,200,10,10,1,0.166666666666667,0.166666666666667,0.285714285714286,0.166666666666667,False,Yahoo_A1real_67_data.out,False
dyn,0,0,400,200,None,24,0.285714285714286,0.098638464421035,1,0.444444444444444,0.179564920791329,False,YahooA3Benchmark-TS1_data.out,False
dyn,0,0,400,200,None,12,0.785714285714286,0.352538722634163,1,0.88,0.521299267421445,False,YahooA3Benchmark-TS2_data.out,False
dyn,0,0,400,200,None,24,0.166666666666667,0.00354609929078,0.333333333333333,0.222222222222222,0.007017543859649,False,YahooA3Benchmark-TS3_data.out,False
dyn,0,0,400,200,None,24,0,1,0,0,0,False,YahooA3Benchmark-TS4_data.out,False
dyn,0,0,400,200,None,24,1,0.48936170212766,0.666666666666667,0.8,0.56441717791411,False,YahooA3Benchmark-TS5_data.out,False
dyn,0,0,400,200,None,24,0.833333333333333,0.329787234042553,1,0.909090909090909,0.496,False,YahooA3Benchmark-TS6_data.out,False
dyn,0,0,400,200,None,24,0.8,0.408510638297872,1,0.888888888888889,0.580060422960725,False,YahooA3Benchmark-TS7_data.out,False
dyn,0,0,400,200,None,12,1,0.521739130434783,0.8,0.888888888888889,0.631578947368421,False,YahooA3Benchmark-TS8_data.out,False
dyn,0,0,400,200,None,24,0.5,0.191698036006547,1,0.666666666666667,0.321722500523603,False,YahooA3Benchmark-TS9_data.out,False
dyn,0,0,400,200,None,11,0.25,0.014285714285714,0.666666666666667,0.363636363636364,0.027972027972028,False,YahooA3Benchmark-TS10_data.out,False
dyn,0,0,400,200,None,24,0.2,0.102127659574468,1,0.333333333333333,0.185328185328185,False,YahooA3Benchmark-TS11_data.out,False
dyn,0,0,400,200,None,24,0.454545454545455,0.131911433119511,1,0.625,0.233077304919462,False,YahooA3Benchmark-TS12_data.out,False
dyn,0,0,400,200,None,24,0.5,0.210619634191863,1,0.666666666666667,0.347953441763663,False,YahooA3Benchmark-TS13_data.out,False
dyn,0,0,400,200,None,11,0.083333333333333,0.003968253968254,1,0.153846153846154,0.007905138339921,False,YahooA3Benchmark-TS14_data.out,False
dyn,0,0,400,200,None,24,0,1,0,0,0,False,YahooA3Benchmark-TS15_data.out,False
dyn,0,0,400,200,None,24,0,1,0,0,0,False,YahooA3Benchmark-TS16_data.out,False
dyn,0,0,400,200,None,24,0,1,0,0,0,False,YahooA3Benchmark-TS17_data.out,False
dyn,0,0,400,200,None,24,0.111111111111111,0.028282828282828,1,0.2,0.055009823182711,False,YahooA3Benchmark-TS18_data.out,False
dyn,0,0,400,200,None,24,0,1,0,0,0,False,YahooA3Benchmark-TS19_data.out,False
dyn,0,0,400,200,None,24,0.5,0.040690593882083,1,0.666666666666667,0.078199215254354,False,YahooA3Benchmark-TS20_data.out,False
dyn,0,0,400,200,None,125,0,0,0,0,0,False,YahooA3Benchmark-TS21_data.out,False
dyn,0,0,400,200,None,24,0.333333333333333,0.170212765957447,1,0.5,0.290909090909091,False,YahooA3Benchmark-TS22_data.out,False
dyn,0,0,400,200,None,24,0.2,0.019072972126527,1,0.333333333333333,0.037432004671318,False,YahooA3Benchmark-TS23_data.out,False
dyn,0,0,400,200,None,24,0.5,0.191489361702128,1,0.666666666666667,0.321428571428571,False,YahooA3Benchmark-TS24_data.out,False
dyn,0,0,400,200,None,24,1,0.468085106382979,1,1,0.63768115942029,False,YahooA3Benchmark-TS25_data.out,False
dyn,0,0,400,200,None,24,0.111111111111111,0.016548463356974,0.666666666666667,0.190476190476191,0.032295271049596,False,YahooA3Benchmark-TS26_data.out,False
dyn,0,0,400,200,None,24,0.125,0.063829787234043,1,0.222222222222222,0.12,False,YahooA3Benchmark-TS27_data.out,False
dyn,0,0,400,200,None,24,0.5,0.25531914893617,1,0.666666666666667,0.406779661016949,False,YahooA3Benchmark-TS28_data.out,False
dyn,0,0,400,200,None,24,0,1,0,0,0,False,YahooA3Benchmark-TS29_data.out,False
dyn,0,0,400,200,None,11,0.142857142857143,0.004608294930876,0.5,0.222222222222222,0.009132420091324,False,YahooA3Benchmark-TS30_data.out,False
dyn,0,0,400,200,None,24,1,0.268474214537149,1,1,0.423302596868494,False,YahooA3Benchmark-TS31_data.out,False
dyn,0,0,400,200,None,24,0.2,0.044002466851681,1,0.333333333333333,0.084295714327909,False,YahooA3Benchmark-TS32_data.out,False
dyn,0,0,400,200,None,168,0,1,0,0,0,False,YahooA3Benchmark-TS33_data.out,False
dyn,0,0,400,200,None,24,0,1,0,0,0,False,YahooA3Benchmark-TS34_data.out,False
dyn,0,0,400,200,None,24,1,0.51063829787234,1,1,0.676056338028169,False,YahooA3Benchmark-TS35_data.out,False
dyn,0,0,400,200,None,24,0.666666666666667,0.26241134751773,1,0.8,0.415730337078652,False,YahooA3Benchmark-TS36_data.out,False
dyn,0,0,400,200,None,24,0.625,0.289772727272727,1,0.769230769230769,0.449339207048458,False,YahooA3Benchmark-TS37_data.out,False
dyn,0,0,400,200,None,24,0.333333333333333,0.00709219858156,1,0.5,0.014084507042254,False,YahooA3Benchmark-TS38_data.out,False
dyn,0,0,400,200,None,11,0.25,0.067460317460318,1,0.4,0.12639405204461,False,YahooA3Benchmark-TS39_data.out,False
dyn,0,0,400,200,None,24,0.833333333333333,0.202291473943879,1,0.909090909090909,0.336509870240204,False,YahooA3Benchmark-TS40_data.out,False
dyn,0,0,400,200,None,24,0.636363636363636,0.198352779684283,1,0.777777777777778,0.331042382588774,False,YahooA3Benchmark-TS41_data.out,False
dyn,0,0,400,200,None,24,0.181818181818182,0.00568665377176,1,0.307692307692308,0.011308997191984,False,YahooA3Benchmark-TS42_data.out,False
dyn,0,0,400,200,None,12,0,0,0,0,0,False,YahooA3Benchmark-TS43_data.out,False
dyn,0,0,400,200,None,24,0.4,0.099424595209421,1,0.571428571428571,0.180866601752678,False,YahooA3Benchmark-TS44_data.out,False
dyn,0,0,400,200,None,24,0,1,0,0,0,False,YahooA3Benchmark-TS45_data.out,False
dyn,0,0,400,200,None,24,0,1,0,0,0,False,YahooA3Benchmark-TS46_data.out,False
dyn,0,0,400,200,None,24,0.230769230769231,0.02291325695581,1,0.375,0.0448,False,YahooA3Benchmark-TS47_data.out,False
dyn,0,0,400,200,None,24,0.1,0.001724137931034,1,0.181818181818182,0.003442340791738,False,YahooA3Benchmark-TS48_data.out,False
dyn,0,0,400,200,None,24,0.25,0.026687851155936,1,0.4,0.051988247695517,False,YahooA3Benchmark-TS49_data.out,False
dyn,0,0,400,200,None,125,0,1,0,0,0,False,YahooA3Benchmark-TS50_data.out,False
dyn,0,0,400,200,None,24,0.1,0.030379746835443,1,0.181818181818182,0.058968058968059,False,YahooA3Benchmark-TS51_data.out,False
dyn,0,0,400,200,None,24,0.75,0.317165486630247,1,0.857142857142857,0.481587909567329,False,YahooA3Benchmark-TS52_data.out,False
dyn,0,0,400,200,None,24,0.222222222222222,0.015303101137603,1,0.363636363636364,0.03014489194499,False,YahooA3Benchmark-TS53_data.out,False
dyn,0,0,400,200,None,24,0.181818181818182,0.065230440872407,1,0.307692307692308,0.122471980464592,False,YahooA3Benchmark-TS54_data.out,False
dyn,0,0,400,200,None,24,0.363636363636364,0.111049384021486,1,0.533333333333333,0.199899996559179,False,YahooA3Benchmark-TS55_data.out,False
dyn,0,0,400,200,None,24,0,0,0,0,0,False,YahooA3Benchmark-TS56_data.out,False
dyn,0,0,400,200,None,24,0.166666666666667,0.002380952380952,0.5,0.25,0.004739336492891,False,YahooA3Benchmark-TS57_data.out,False
dyn,0,0,400,200,None,24,0.333333333333333,0.170212765957447,1,0.5,0.290909090909091,False,YahooA3Benchmark-TS58_data.out,False
dyn,0,0,400,200,None,24,0.1,0.008510638297872,1,0.181818181818182,0.016877637130802,False,YahooA3Benchmark-TS59_data.out,False
dyn,0,0,400,200,None,24,0.2,0.030904255319149,1,0.333333333333333,0.059955626644652,False,YahooA3Benchmark-TS60_data.out,False
dyn,0,0,400,200,None,24,0.571428571428571,0.163535409137688,1,0.727272727272727,0.281100872140859,False,YahooA3Benchmark-TS61_data.out,False
dyn,0,0,400,200,None,125,0,1,0,0,0,False,YahooA3Benchmark-TS62_data.out,False
dyn,0,0,400,200,None,24,0.285714285714286,0.104968032700975,1,0.444444444444444,0.18999288593787,False,YahooA3Benchmark-TS63_data.out,False
dyn,0,0,400,200,None,24,1,0.48220368403706,1,1,0.650657786416625,False,YahooA3Benchmark-TS64_data.out,False
dyn,0,0,400,200,None,24,0.333333333333333,0.063829787234043,1,0.5,0.12,False,YahooA3Benchmark-TS65_data.out,False
dyn,0,0,400,200,None,168,0,1,0,0,0,False,YahooA3Benchmark-TS66_data.out,False
dyn,0,0,400,200,None,24,0.3,0.030168936038591,1,0.461538461538462,0.058570851795635,False,YahooA3Benchmark-TS67_data.out,False
dyn,0,0,400,200,None,24,0.166666666666667,0.069613563335025,1,0.285714285714286,0.130165820107912,False,YahooA3Benchmark-TS68_data.out,False
dyn,0,0,400,200,None,24,0.5,0.184397163120567,1,0.666666666666667,0.311377245508982,False,YahooA3Benchmark-TS69_data.out,False
dyn,0,0,400,200,None,24,0,1,0,0,0,False,YahooA3Benchmark-TS70_data.out,False
dyn,0,0,400,200,None,11,0.066666666666667,0.002020202020202,1,0.125,0.004032258064516,False,YahooA3Benchmark-TS71_data.out,False
dyn,0,0,400,200,None,125,0,1,0,0,0,False,YahooA3Benchmark-TS72_data.out,False
dyn,0,0,400,200,None,24,0,1,0,0,0,False,YahooA3Benchmark-TS73_data.out,False
dyn,0,0,400,200,None,24,0,0,0,0,0,False,YahooA3Benchmark-TS74_data.out,False
dyn,0,0,400,200,None,24,0,1,0,0,0,False,YahooA3Benchmark-TS75_data.out,False
dyn,0,0,400,200,None,24,1,0.353191489361702,1,1,0.522012578616352,False,YahooA3Benchmark-TS76_data.out,False
dyn,0,0,400,200,None,24,0.272727272727273,0.098425464046965,1,0.428571428571429,0.179211912448447,False,YahooA3Benchmark-TS77_data.out,False
dyn,0,0,400,200,None,24,0.166666666666667,0.039616858237548,1,0.285714285714286,0.076214343627921,False,YahooA3Benchmark-TS78_data.out,False
dyn,0,0,400,200,None,24,0.8,0.40531914893617,0.714285714285714,0.754716981132076,0.517171168725397,False,YahooA3Benchmark-TS79_data.out,False
dyn,0,0,400,200,None,11,0,1,0,0,0,False,YahooA3Benchmark-TS80_data.out,False
dyn,0,0,400,200,None,24,0.1,0.010344827586207,1,0.181818181818182,0.020477815699659,False,YahooA3Benchmark-TS81_data.out,False
dyn,0,0,400,200,None,24,0,1,0,0,0,False,YahooA3Benchmark-TS82_data.out,False
dyn,0,0,400,200,None,24,0.222222222222222,0.029134817768916,1,0.363636363636364,0.056620021528525,False,YahooA3Benchmark-TS83_data.out,False
dyn,0,0,400,200,None,24,0,1,0,0,0,False,YahooA3Benchmark-TS84_data.out,False
dyn,0,0,400,200,None,24,0.285714285714286,0.139614994934144,1,0.444444444444444,0.2450213371266,False,YahooA3Benchmark-TS85_data.out,False
dyn,0,0,400,200,None,24,0.555555555555556,0.213437141521881,1,0.714285714285714,0.351789366285905,False,YahooA3Benchmark-TS86_data.out,False
dyn,0,0,400,200,None,24,0.333333333333333,0.112884160756501,1,0.5,0.202867764206054,False,YahooA3Benchmark-TS87_data.out,False
dyn,0,0,400,200,None,24,0,1,0,0,0,False,YahooA3Benchmark-TS88_data.out,False
dyn,0,0,400,200,None,24,0.555555555555556,0.198892070186668,1,0.714285714285714,0.331793119885596,False,YahooA3Benchmark-TS89_data.out,False
dyn,0,0,400,200,None,24,0.25,0.004209111488398,1,0.4,0.008382938255081,False,YahooA3Benchmark-TS90_data.out,False
dyn,0,0,400,200,None,24,0.75,0.259192876965772,0.714285714285714,0.731707317073171,0.380363309321998,False,YahooA3Benchmark-TS91_data.out,False
dyn,0,0,400,200,None,24,0.571428571428571,0.224924012158055,1,0.727272727272727,0.367245657568238,False,YahooA3Benchmark-TS92_data.out,False
dyn,0,0,400,200,None,24,0.375,0.051934836909437,1,0.545454545454545,0.098741547645708,False,YahooA3Benchmark-TS93_data.out,False
dyn,0,0,400,200,None,24,0.666666666666667,0.340425531914894,1,0.8,0.507936507936508,False,YahooA3Benchmark-TS94_data.out,False
dyn,0,0,400,200,None,21,0,0,0,0,0,False,YahooA3Benchmark-TS95_data.out,False
dyn,0,0,400,200,None,24,1,0.229471409574468,1,1,0.373284661664301,False,YahooA3Benchmark-TS96_data.out,False
dyn,0,0,400,200,None,24,0.222222222222222,0.113475177304965,0.5,0.307692307692308,0.184971098265896,False,YahooA3Benchmark-TS97_data.out,False
dyn,0,0,400,200,None,24,0.333333333333333,0.040468873128448,1,0.5,0.077789685349773,False,YahooA3Benchmark-TS98_data.out,False
dyn,0,0,400,200,None,11,0.25,0.029761904761905,1,0.4,0.057803468208093,False,YahooA3Benchmark-TS99_data.out,False
dyn,0,0,400,200,2,2,0.545454545454545,0.272727272727273,1,0.705882352941176,0.428571428571429,False,YahooA3Benchmark-TS1_data.out,False
dyn,0,0,400,200,2,2,0.5625,0.25,0.9,0.692307692307692,0.391304347826087,False,YahooA3Benchmark-TS2_data.out,False
dyn,0,0,400,200,2,2,0.666666666666667,0.277777777777778,1,0.8,0.434782608695652,False,YahooA3Benchmark-TS3_data.out,False
dyn,0,0,400,200,2,2,0.166666666666667,0.111111111111111,0.2,0.181818181818182,0.142857142857143,False,YahooA3Benchmark-TS4_data.out,False
dyn,0,0,400,200,2,2,1,0.333333333333333,0.333333333333333,0.5,0.333333333333333,False,YahooA3Benchmark-TS5_data.out,False
dyn,0,0,400,200,2,2,1,0.555555555555555,1,1,0.714285714285714,False,YahooA3Benchmark-TS6_data.out,False
dyn,0,0,400,200,2,2,0.8,0.466666666666667,1,0.888888888888889,0.636363636363636,False,YahooA3Benchmark-TS7_data.out,False
dyn,0,0,400,200,2,2,1,0.5,1,1,0.666666666666667,False,YahooA3Benchmark-TS8_data.out,False
dyn,0,0,400,200,2,2,0.333333333333333,0.148148148148148,0.75,0.461538461538462,0.247422680412371,False,YahooA3Benchmark-TS9_data.out,False
dyn,0,0,400,200,2,2,0.888888888888889,0.361111111111111,1,0.941176470588235,0.530612244897959,False,YahooA3Benchmark-TS10_data.out,False
dyn,0,0,400,200,2,2,0.714285714285714,0.380952380952381,1,0.833333333333333,0.551724137931034,False,YahooA3Benchmark-TS11_data.out,False
dyn,0,0,400,200,2,2,0.461538461538462,0.179487179487179,1,0.631578947368421,0.304347826086956,False,YahooA3Benchmark-TS12_data.out,False
dyn,0,0,400,200,2,2,0.888888888888889,0.37037037037037,1,0.941176470588235,0.540540540540541,False,YahooA3Benchmark-TS13_data.out,False
dyn,0,0,400,200,2,2,0.466666666666667,0.177777777777778,1,0.636363636363636,0.30188679245283,False,YahooA3Benchmark-TS14_data.out,False
dyn,0,0,400,200,2,2,0.5,0.222222222222222,0.75,0.6,0.342857142857143,False,YahooA3Benchmark-TS15_data.out,False
dyn,0,0,400,200,2,2,0.444444444444444,0.148148148148148,1,0.615384615384615,0.258064516129032,False,YahooA3Benchmark-TS16_data.out,False
dyn,0,0,400,200,2,2,1,0.666666666666667,0.142857142857143,0.25,0.235294117647059,False,YahooA3Benchmark-TS17_data.out,False
dyn,0,0,400,200,2,2,0.272727272727273,0.121212121212121,1,0.428571428571429,0.216216216216216,False,YahooA3Benchmark-TS18_data.out,False
dyn,0,0,400,200,2,2,0.6,0.233333333333333,0.857142857142857,0.705882352941176,0.366812227074236,False,YahooA3Benchmark-TS19_data.out,False
dyn,0,0,400,200,2,2,0.5,0.194444444444444,0.857142857142857,0.631578947368421,0.316981132075472,False,YahooA3Benchmark-TS20_data.out,False
dyn,0,0,400,200,2,2,0.5,0.166666666666667,1,0.666666666666667,0.285714285714286,False,YahooA3Benchmark-TS21_data.out,False
dyn,0,0,400,200,2,2,1,0.416666666666667,0.571428571428571,0.727272727272727,0.481927710843373,False,YahooA3Benchmark-TS22_data.out,False
dyn,0,0,400,200,2,2,0.333333333333333,0.177777777777778,1,0.5,0.30188679245283,False,YahooA3Benchmark-TS23_data.out,False
dyn,0,0,400,200,2,2,0.875,0.291666666666667,1,0.933333333333333,0.451612903225806,False,YahooA3Benchmark-TS24_data.out,False
dyn,0,0,400,200,2,2,1,0.5,0.5,0.666666666666667,0.5,False,YahooA3Benchmark-TS25_data.out,False
dyn,0,0,400,200,2,2,0.727272727272727,0.272727272727273,1,0.842105263157895,0.428571428571429,False,YahooA3Benchmark-TS26_data.out,False
dyn,0,0,400,200,2,2,0.444444444444444,0.148148148148148,0.8,0.571428571428571,0.25,False,YahooA3Benchmark-TS27_data.out,False
dyn,0,0,400,200,2,2,1,0.333333333333333,0.285714285714286,0.444444444444444,0.307692307692308,False,YahooA3Benchmark-TS28_data.out,False
dyn,0,0,400,200,2,2,0.5,0.166666666666667,0.5,0.5,0.25,False,YahooA3Benchmark-TS29_data.out,False
dyn,0,0,400,200,2,2,0.625,0.291666666666667,1,0.769230769230769,0.451612903225806,False,YahooA3Benchmark-TS30_data.out,False
dyn,0,0,400,200,2,2,0.714285714285714,0.285714285714286,1,0.833333333333333,0.444444444444444,False,YahooA3Benchmark-TS31_data.out,False
dyn,0,0,400,200,2,2,0.285714285714286,0.142857142857143,0.8,0.421052631578947,0.242424242424242,False,YahooA3Benchmark-TS32_data.out,False
dyn,0,0,400,200,2,2,0.5,0.25,1,0.666666666666667,0.4,False,YahooA3Benchmark-TS33_data.out,False
dyn,0,0,400,200,2,2,1,0.333333333333333,0.2,0.333333333333333,0.25,False,YahooA3Benchmark-TS34_data.out,False
dyn,0,0,400,200,2,2,1,0.555555555555555,0.5,0.666666666666667,0.526315789473684,False,YahooA3Benchmark-TS35_data.out,False
dyn,0,0,400,200,2,2,0.75,0.25,0.6,0.666666666666667,0.352941176470588,False,YahooA3Benchmark-TS36_data.out,False
dyn,0,0,400,200,2,2,0.8,0.366666666666667,1,0.888888888888889,0.536585365853658,False,YahooA3Benchmark-TS37_data.out,False
dyn,0,0,400,200,2,2,1,0.333333333333333,0.6,0.75,0.428571428571429,False,YahooA3Benchmark-TS38_data.out,False
dyn,0,0,400,200,2,2,0.333333333333333,0.111111111111111,0.8,0.470588235294118,0.195121951219512,False,YahooA3Benchmark-TS39_data.out,False
dyn,0,0,400,200,2,2,0.625,0.275,1,0.769230769230769,0.431372549019608,False,YahooA3Benchmark-TS40_data.out,False
dyn,0,0,400,200,2,2,0.571428571428571,0.214285714285714,1,0.727272727272727,0.352941176470588,False,YahooA3Benchmark-TS41_data.out,False
dyn,0,0,400,200,2,2,0.5,0.157142857142857,1,0.666666666666667,0.271604938271605,False,YahooA3Benchmark-TS42_data.out,False
